# STN,YYYYMMDD,   HH,   DD,   FH,   FF,   FX,    T, T10N,   TD,   SQ,    Q,   DR,   RH,    P,   VV,    N,    U,   WW,   IX,    M,    R,    S,    O,    Y
# 
  370,20201008,   13,  220,   90,  100,  150,  159,     ,  140,    0,   36,    0,   -1,10110,   56,    8,   88,   51,    7,    0,    1,    0,    0,    0
  370,20201008,   14,  210,   90,   90,  140,  163,     ,  139,    0,   25,    5,    1,10106,   58,    8,   86,   58,    7,    0,    1,    0,    0,    0
  370,20201008,   15,  210,   90,   90,  140,  156,     ,  145,    0,   21,    6,    1,10107,   50,    8,   92,   52,    7,    0,    1,    0,    0,    0
  370,20201008,   16,  210,   90,   90,  130,  155,     ,  150,    0,    9,   10,    4,10108,   28,    8,   96,   53,    7,    0,    1,    0,    0,    0
  370,20201008,   17,  220,   90,   80,  130,  159,     ,  152,    0,    3,   10,   10,10111,   57,    8,   95,   82,    7,    0,    1,    0,    0,    0
  370,20201008,   18,  290,   80,   60,  130,  141,  139,  128,    0,    0,   10,   31,10131,   63,    8,   92,   57,    7,    0,    1,    0,    0,    0
  370,20201008,   19,  260,   40,   30,  110,  135,     ,  129,    0,    0,    5,    4,10143,   65,    8,   95,   23,    7,    0,    1,    0,    0,    0
  370,20201008,   20,  270,   30,   30,   50,  133,     ,  128,    0,    0,    0,    0,10154,   65,    8,   96,     ,    5,    0,    0,    0,    0,    0
  370,20201008,   21,  280,   20,   20,   40,  131,     ,  121,    0,    0,    0,    0,10165,   65,    8,   93,    2,    7,    0,    0,    0,    0,    0
  370,20201008,   22,  280,   20,   20,   40,  126,     ,  118,    0,    0,    0,    0,10169,   65,    8,   94,     ,    5,    0,    0,    0,    0,    0
  370,20201008,   23,  240,   10,   10,   30,  115,     ,  110,    0,    0,    0,    0,10176,   65,    8,   96,     ,    5,    0,    0,    0,    0,    0
  370,20201008,   24,  250,   10,   10,   20,  111,   99,  106,    0,    0,    0,    0,10178,   60,    8,   97,    2,    7,    0,    0,    0,    0,    0
  370,20201009,    1,  250,   10,   10,   20,  115,     ,  110,    0,    0,    0,    0,10182,   64,    8,   97,     ,    5,    0,    0,    0,    0,    0
  370,20201009,    2,  220,   10,   10,   20,  112,     ,  109,    0,    0,    0,    0,10181,   58,    8,   98,   10,    7,    0,    0,    0,    0,    0
  370,20201009,    3,  200,   10,   10,   20,  112,     ,  109,    0,    0,    0,   -1,10182,   56,    8,   98,   23,    7,    0,    1,    0,    0,    0
  370,20201009,    4,  210,   10,   10,   20,  110,     ,  107,    0,    0,    0,    0,10180,   41,    8,   98,   10,    7,    0,    0,    0,    0,    0
  370,20201009,    5,  170,   10,   10,   20,  107,     ,  104,    0,    0,    0,    0,10179,   47,    8,   98,   10,    7,    0,    0,    0,    0,    0
  370,20201009,    6,  190,    0,   10,   20,  106,  100,  103,    0,    0,    0,    0,10181,   16,    8,   98,   10,    7,    0,    0,    0,    0,    0
  370,20201009,    7,  180,   10,   10,   20,  113,     ,  110,    0,    7,    0,    0,10182,   57,    8,   98,   10,    7,    0,    0,    0,    0,    0
  370,20201009,    8,  190,   20,   10,   40,  120,     ,  115,    0,   26,    0,    0,10184,   61,    8,   97,     ,    5,    0,    0,    0,    0,    0
  370,20201009,    9,  190,   20,   30,   40,  133,     ,  116,    3,   68,    0,    0,10184,   68,    7,   89,     ,    5,    0,    0,    0,    0,    0
  370,20201009,   10,  230,   30,   40,   60,  151,     ,  118,    9,  137,    0,    0,10181,   71,    5,   80,     ,    5,    0,    0,    0,    0,    0
  370,20201009,   11,  230,   40,   40,   60,  152,     ,  114,    3,   88,    0,    0,10179,   72,    8,   78,     ,    5,    0,    0,    0,    0,    0
  370,20201009,   12,  240,   50,   40,   90,  156,  103,   93,    3,  119,    0,    0,10175,   80,    8,   66,     ,    5,    0,    0,    0,    0,    0
  370,20201009,   13,  230,   40,   30,   70,  160,     ,   91,    2,   81,    0,    0,10172,   81,    4,   63,     ,    5,    0,    0,    0,    0,    0
  370,20201009,   14,  240,   50,   40,   70,  148,     ,   96,    1,   46,    0,    0,10170,   75,    8,   71,     ,    5,    0,    0,    0,    0,    0
  370,20201009,   15,  260,   30,   30,   50,  134,     ,  105,    0,   14,    2,    3,10169,   70,    8,   82,   81,    7,    0,    1,    0,    0,    0
  370,20201009,   16,  250,   30,   20,   50,  129,     ,   98,    2,   19,    0,   -1,10169,   70,    6,   81,   23,    7,    0,    1,    0,    0,    0
  370,20201009,   17,  260,   20,   30,   40,  121,     ,   82,    3,   12,    0,    0,10170,   75,    6,   77,     ,    5,    0,    0,    0,    0,    0
  370,20201009,   18,  200,   20,   20,   40,   95,   71,   77,    0,    0,    0,    0,10170,   70,    8,   88,    3,    7,    0,    0,    0,    0,    0
  370,20201009,   19,  190,   20,   30,   40,   99,     ,   78,    0,    0,    0,    0,10168,   70,    8,   86,     ,    5,    0,    0,    0,    0,    0
  370,20201009,   20,  200,   30,   30,   50,   95,     ,   78,    0,    0,    0,    0,10168,   70,    7,   89,     ,    5,    0,    0,    0,    0,    0
  370,20201009,   21,  220,   40,   30,   60,  100,     ,   80,    0,    0,    0,    0,10169,   70,    8,   87,     ,    5,    0,    0,    0,    0,    0
  370,20201009,   22,  280,   50,   40,  100,   99,     ,   82,    0,    0,    0,   -1,10175,   70,    8,   88,   51,    7,    0,    1,    0,    0,    0
  370,20201009,   23,  240,   30,   30,   50,   96,     ,   87,    0,    0,    0,   -1,10176,   65,    8,   94,   81,    7,    0,    1,    0,    0,    0
  370,20201009,   24,  240,   30,   30,   50,   90,   66,   79,    0,    0,    0,   -1,10178,   65,    8,   92,   23,    7,    0,    1,    0,    0,    0
  370,20201010,    1,  230,   30,   40,   50,   81,     ,   72,    0,    0,    0,    0,10180,   65,    1,   93,     ,    5,    0,    0,    0,    0,    0
  370,20201010,    2,  230,   40,   40,   60,   81,     ,   70,    0,    0,    0,    0,10183,   65,    1,   92,     ,    5,    0,    0,    0,    0,    0
  370,20201010,    3,  230,   40,   40,   60,   74,     ,   65,    0,    0,    0,    0,10186,   65,    1,   94,     ,    5,    0,    0,    0,    0,    0
  370,20201010,    4,  220,   40,   40,   50,   70,     ,   64,    0,    0,    0,    0,10188,   65,    4,   95,     ,    5,    0,    0,    0,    0,    0
  370,20201010,    5,  230,   40,   40,   50,   64,     ,   57,    0,    0,    0,    0,10191,   65,    0,   95,     ,    5,    0,    0,    0,    0,    0
  370,20201010,    6,  230,   40,   50,   60,   66,   56,   55,    0,    0,    0,    0,10194,   65,    0,   92,     ,    5,    0,    0,    0,    0,    0
  370,20201010,    7,  210,   40,   40,   60,   76,     ,   61,    7,   20,    0,    0,10198,   70,    1,   90,     ,    5,    0,    0,    0,    0,    0
  370,20201010,    8,  230,   50,   50,   80,   94,     ,   67,    8,   58,    0,    0,10203,   70,    3,   82,     ,    5,    0,    0,    0,    0,    0
  370,20201010,    9,  240,   60,   50,   90,  107,     ,   70,   10,  104,    0,    0,10204,   72,    3,   77,     ,    5,    0,    0,    0,    0,    0
  370,20201010,   10,  250,   60,   50,  100,  121,     ,   73,   10,  152,    0,    0,10206,   75,    6,   72,     ,    5,    0,    0,    0,    0,    0
  370,20201010,   11,  300,   50,   50,  100,  101,     ,   71,    2,   69,    5,    3,10207,   65,    8,   81,   57,    7,    0,    1,    0,    0,    0
  370,20201010,   12,  250,   40,   60,   90,  124,   59,   69,    4,   87,    3,    1,10202,   80,    8,   69,   23,    7,    0,    1,    0,    0,    0
  370,20201010,   13,  230,   80,   80,  140,  117,     ,   73,    4,  111,    0,   -1,10200,   75,    8,   74,   81,    7,    0,    1,    0,    0,    0
  370,20201010,   14,  230,   80,   70,  120,  118,     ,   65,    3,   84,    0,   -1,10195,   75,    8,   70,   23,    7,    0,    1,    0,    0,    0
  370,20201010,   15,  230,   70,   70,  110,  119,     ,   66,    4,   62,    0,    0,10187,   80,    8,   69,    2,    7,    0,    0,    0,    0,    0
  370,20201010,   16,  230,   70,   80,  130,  110,     ,   58,    0,   12,    6,    1,10187,   75,    8,   70,   51,    7,    0,    1,    0,    0,    0
  370,20201010,   17,  230,   50,   50,  120,   94,     ,   76,    0,    2,    9,   10,10186,   62,    8,   88,   82,    7,    0,    1,    0,    0,    0
  370,20201010,   18,  220,   50,   60,   90,   91,   90,   83,    0,    0,    9,   25,10186,   60,    8,   94,   61,    7,    0,    1,    0,    0,    0
  370,20201010,   19,  250,   60,   50,  100,   92,     ,   83,    0,    0,    3,    5,10191,   65,    8,   94,   23,    7,    0,    1,    0,    0,    0
  370,20201010,   20,  250,   40,   40,   70,   86,     ,   79,    0,    0,    0,    0,10193,   65,    8,   95,     ,    5,    0,    0,    0,    0,    0
  370,20201010,   21,  250,   30,   40,   60,   80,     ,   74,    0,    0,    0,    0,10196,   65,    2,   96,    1,    7,    0,    0,    0,    0,    0
  370,20201010,   22,  230,   30,   30,   50,   79,     ,   75,    0,    0,    0,    0,10193,   65,    8,   97,     ,    5,    0,    0,    0,    0,    0
  370,20201010,   23,  230,   30,   30,   40,   60,     ,   57,    0,    0,    0,    0,10195,   57,    0,   98,   10,    7,    0,    0,    0,    0,    0
  370,20201010,   24,  240,   30,   20,   40,   55,   39,   52,    0,    0,    0,    0,10196,   31,    4,   98,   20,    7,    1,    0,    0,    0,    0
  370,20201011,    1,  230,   30,   30,   40,   50,     ,   47,    0,    0,    0,    0,10196,   24,    1,   98,   10,    7,    0,    0,    0,    0,    0
  370,20201011,    2,  240,   20,   10,   40,   50,     ,   50,    0,    0,    0,    0,10197,    1,    1,  100,   34,    7,    1,    0,    0,    0,    0
  370,20201011,    3,  220,   20,   30,   40,   48,     ,   48,    0,    0,    0,    0,10196,    1,    9,  100,   33,    7,    1,    0,    0,    0,    0
  370,20201011,    4,  210,   30,   20,   40,   53,     ,   53,    0,    0,    0,    0,10197,    1,    9,  100,   33,    7,    1,    0,    0,    0,    0
  370,20201011,    5,  200,   20,   30,   40,   54,     ,   54,    0,    0,    0,    0,10196,    2,    9,  100,   32,    7,    1,    0,    0,    0,    0
  370,20201011,    6,  210,   30,   30,   40,   55,   16,   55,    0,    0,    0,    0,10195,    3,    9,  100,   32,    7,    1,    0,    0,    0,    0
  370,20201011,    7,  210,   30,   20,   40,   63,     ,   60,    5,   19,    0,    0,10199,   37,    7,   98,   20,    7,    1,    0,    0,    0,    0
  370,20201011,    8,  230,   30,   30,   50,   86,     ,   78,    8,   64,    0,    0,10200,   61,    2,   94,     ,    5,    0,    0,    0,    0,    0
  370,20201011,    9,  240,   40,   50,   70,  108,     ,   83,   10,  116,    0,    0,10200,   70,    1,   84,    1,    7,    0,    0,    0,    0,    0
  370,20201011,   10,  250,   40,   40,   70,  118,     ,   74,   10,  153,    0,    0,10201,   75,    1,   74,     ,    5,    0,    0,    0,    0,    0
  370,20201011,   11,  250,   40,   40,   70,  129,     ,   77,   10,  171,    0,    0,10201,   75,    4,   70,     ,    5,    0,    0,    0,    0,    0
  370,20201011,   12,  270,   40,   30,   70,  136,   46,   83,    7,  133,    0,    0,10199,   75,    5,   70,    3,    7,    0,    0,    0,    0,    0
  370,20201011,   13,  290,   40,   40,   70,  134,     ,   79,    7,  119,    0,    0,10199,   80,    8,   69,     ,    5,    0,    0,    0,    0,    0
  370,20201011,   14,  300,   50,   50,   80,  126,     ,   79,    2,   75,    0,   -1,10201,   75,    8,   73,   23,    7,    0,    1,    0,    0,    0
  370,20201011,   15,  290,   40,   40,   80,  115,     ,   84,    2,   43,    0,   -1,10203,   70,    8,   81,   51,    7,    0,    1,    0,    0,    0
  370,20201011,   16,  270,   30,   30,   70,  116,     ,   90,    2,   24,    0,   -1,10204,   70,    8,   84,   22,    7,    0,    1,    0,    0,    0
  370,20201011,   17,  270,   30,   20,   60,  110,     ,   88,    0,    6,    0,    0,10208,   70,    8,   86,     ,    5,    0,    0,    0,    0,    0
  370,20201011,   18,  280,   20,   20,   40,  108,   97,   77,    0,    0,    0,    0,10214,   70,    8,   81,    2,    7,    0,    0,    0,    0,    0
  370,20201011,   19,  280,   20,   20,   40,  103,     ,   78,    0,    0,    0,    0,10216,   70,    8,   84,     ,    5,    0,    0,    0,    0,    0
  370,20201011,   20,  270,   30,   30,   50,   97,     ,   71,    0,    0,    0,   -1,10217,   70,    6,   84,   23,    7,    0,    1,    0,    0,    0
  370,20201011,   21,  260,   30,   30,   40,   79,     ,   67,    0,    0,    0,    0,10216,   65,    1,   92,    1,    7,    0,    0,    0,    0,    0
  370,20201011,   22,  260,   20,   30,   40,   71,     ,   64,    0,    0,    0,    0,10216,   65,    1,   95,     ,    5,    0,    0,    0,    0,    0
  370,20201011,   23,  250,   30,   30,   40,   65,     ,   62,    0,    0,    0,    0,10216,   64,    1,   97,     ,    5,    0,    0,    0,    0,    0
  370,20201011,   24,  260,   20,   20,   40,   64,   49,   60,    0,    0,    0,    0,10215,   62,    4,   97,    3,    7,    0,    0,    0,    0,    0
  370,20201012,    1,  260,   20,   20,   40,   66,     ,   62,    0,    0,    0,    0,10214,   64,    1,   97,     ,    5,    0,    0,    0,    0,    0
  370,20201012,    2,  260,   20,   30,   40,   76,     ,   72,    0,    0,    0,    0,10213,   62,    6,   97,     ,    5,    0,    0,    0,    0,    0
  370,20201012,    3,  260,   20,   20,   40,   80,     ,   76,    0,    0,    0,    0,10214,   61,    8,   97,     ,    5,    0,    0,    0,    0,    0
  370,20201012,    4,  270,   20,   20,   40,   70,     ,   66,    0,    0,    0,    0,10215,   62,    4,   97,     ,    5,    0,    0,    0,    0,    0
  370,20201012,    5,  270,   20,   20,   40,   63,     ,   59,    0,    0,    0,    0,10215,   60,    1,   97,     ,    5,    0,    0,    0,    0,    0
  370,20201012,    6,  270,   20,   20,   40,   74,   35,   70,    0,    0,    0,    0,10215,   62,    8,   97,     ,    5,    0,    0,    0,    0,    0
  370,20201012,    7,  230,   20,   20,   40,   88,     ,   83,    0,   11,    0,    0,10212,   65,    8,   97,     ,    5,    0,    0,    0,    0,    0
  370,20201012,    8,  250,   20,   30,   40,  103,     ,   93,    5,   57,    0,    0,10211,   65,    8,   93,     ,    5,    0,    0,    0,    0,    0
  370,20201012,    9,  260,   30,   30,   40,  117,     ,   96,    5,   79,    0,    0,10214,   70,    8,   86,     ,    5,    0,    0,    0,    0,    0
  370,20201012,   10,  260,   30,   30,   50,  124,     ,   94,    0,   63,    0,    0,10211,   70,    8,   82,     ,    5,    0,    0,    0,    0,    0
  370,20201012,   11,  240,   30,   30,   50,  128,     ,   88,    0,   77,    0,    0,10208,   75,    8,   76,     ,    5,    0,    0,    0,    0,    0
  370,20201012,   12,  260,   30,   40,   50,  136,   68,   77,    4,  112,    0,    0,10199,   80,    8,   67,     ,    5,    0,    0,    0,    0,    0
  370,20201012,   13,  270,   40,   40,   70,  110,     ,   87,    0,   55,    4,    1,10196,   70,    8,   85,   81,    7,    0,    1,    0,    0,    0
  370,20201012,   14,  200,   30,   20,   50,  114,     ,   88,    0,   39,    1,    1,10189,   70,    8,   84,   23,    7,    0,    1,    0,    0,    0
  370,20201012,   15,  230,   20,   20,   40,  120,     ,   87,    0,   40,    0,    0,10181,   75,    8,   80,    2,    7,    0,    0,    0,    0,    0
  370,20201012,   16,  190,   10,   10,   40,  115,     ,   86,    8,   33,    0,    0,10178,   70,    8,   82,     ,    5,    0,    0,    0,    0,    0
  370,20201012,   17,  180,   10,   10,   20,  102,     ,   87,    3,    8,    0,    0,10176,   70,    8,   90,     ,    5,    0,    0,    0,    0,    0
  370,20201012,   18,  190,   10,   10,   10,   89,   73,   86,    0,    0,    0,    0,10175,   65,    8,   97,    2,    7,    0,    0,    0,    0,    0
  370,20201012,   19,  160,   10,   20,   30,   80,     ,   74,    0,    0,    0,    0,10172,   65,    8,   96,     ,    5,    0,    0,    0,    0,    0
  370,20201012,   20,  190,   10,   10,   30,   85,     ,   76,    0,    0,    0,    0,10168,   65,    8,   94,     ,    5,    0,    0,    0,    0,    0
  370,20201012,   21,  180,   20,   20,   40,   82,     ,   75,    0,    0,    0,    0,10164,   65,    8,   95,     ,    5,    0,    0,    0,    0,    0
  370,20201012,   22,  160,   10,   10,   20,   70,     ,   66,    0,    0,    0,    0,10159,   65,    8,   97,     ,    5,    0,    0,    0,    0,    0
  370,20201012,   23,  170,   30,   30,   40,   75,     ,   69,    0,    0,    0,    0,10153,   64,    8,   95,     ,    5,    0,    0,    0,    0,    0
  370,20201012,   24,  150,   30,   30,   50,   75,   54,   67,    0,    0,    0,    0,10146,   65,    8,   94,     ,    5,    0,    0,    0,    0,    0
  370,20201013,    1,  150,   30,   30,   50,   75,     ,   68,    0,    0,    0,    0,10139,   65,    8,   95,     ,    5,    0,    0,    0,    0,    0
  370,20201013,    2,  150,   30,   30,   50,   72,     ,   67,    0,    0,    0,    0,10134,   63,    8,   96,     ,    5,    0,    0,    0,    0,    0
  370,20201013,    3,  150,   30,   40,   50,   77,     ,   69,    0,    0,    0,    0,10129,   65,    8,   94,     ,    5,    0,    0,    0,    0,    0
  370,20201013,    4,  160,   30,   40,   50,   78,     ,   68,    0,    0,    0,    0,10125,   65,    8,   93,     ,    5,    0,    0,    0,    0,    0
  370,20201013,    5,  150,   30,   30,   50,   75,     ,   66,    0,    0,    0,    0,10122,   65,    8,   93,     ,    5,    0,    0,    0,    0,    0
  370,20201013,    6,  140,   30,   30,   40,   71,   65,   63,    0,    0,    0,    0,10121,   65,    8,   95,     ,    5,    0,    0,    0,    0,    0
  370,20201013,    7,  140,   30,   30,   50,   74,     ,   65,    0,    7,    0,    0,10122,   65,    8,   94,     ,    5,    0,    0,    0,    0,    0
